case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied,split,context_start_ms,context_end_ms
gaia-bc3e1c8fe1ddca35,103,mobservice1,login failure,WARNING,1625152289449,1625152300449,11.0,True,False,train,1625151989449,1625152589449
gaia-be24c8cad96228d6,217,mobservice2,login failure,WARNING,1625152379256,1625152390256,11.0,True,False,train,1625152079256,1625152679256
gaia-f62fc83b716f8b0d,218,mobservice2,login failure,WARNING,1625152390645,1625152401645,11.0,True,False,train,1625152090645,1625152690645
gaia-9b4cc6a70af667b2,219,mobservice2,login failure,WARNING,1625152498704,1625152509704,11.0,True,False,train,1625152198704,1625152798704
gaia-b46e7f7968f652f8,104,mobservice1,login failure,WARNING,1625152547222,1625152558222,11.0,True,False,train,1625152247222,1625152847222
gaia-2647cbab6a94c35e,105,mobservice1,login failure,WARNING,1625152677359,1625152688359,11.0,True,False,train,1625152377359,1625152977359
gaia-38aa77b9e840c88f,106,mobservice1,login failure,WARNING,1625152748271,1625152759271,11.0,True,False,train,1625152448271,1625153048271
gaia-af4760bd1351d710,220,mobservice2,login failure,WARNING,1625152776849,1625152787849,11.0,True,False,train,1625152476849,1625153076849
gaia-4d78168d12f84707,221,mobservice2,login failure,WARNING,1625152791630,1625152802630,11.0,True,False,train,1625152491630,1625153091630
gaia-e49dbca0d82c13d2,107,mobservice1,login failure,WARNING,1625152961542,1625152972542,11.0,True,False,train,1625152661542,1625153261542
gaia-498cb5b795c867b4,222,mobservice2,login failure,WARNING,1625153016366,1625153027366,11.0,True,False,train,1625152716366,1625153316366
gaia-ee2b6313117f039b,108,mobservice1,login failure,WARNING,1625153338140,1625153349140,11.0,True,False,train,1625153038140,1625153638140
gaia-10dd68ef56712c0b,109,mobservice1,login failure,WARNING,1625153510692,1625153521692,11.0,True,False,train,1625153210692,1625153810692
gaia-cf15e6a2e8f6b15c,110,mobservice1,login failure,WARNING,1625153898194,1625153909194,11.0,True,False,train,1625153598194,1625154198194
gaia-931d70e04976551e,223,mobservice2,login failure,WARNING,1625154028271,1625154039271,11.0,True,False,train,1625153728271,1625154328271
gaia-d6bb61a568f922a5,224,mobservice2,login failure,WARNING,1625154106930,1625154117930,11.0,True,False,train,1625153806930,1625154406930
gaia-c50f81ec9fa3a2fe,225,mobservice2,login failure,WARNING,1625154112111,1625154123111,11.0,True,False,train,1625153812111,1625154412111
gaia-cde2bd7063b6e636,111,mobservice1,login failure,WARNING,1625154275255,1625154286255,11.0,True,False,train,1625153975255,1625154575255
gaia-d65cd4522eb4dbbd,226,mobservice2,login failure,WARNING,1625154298511,1625154309511,11.0,True,False,train,1625153998511,1625154598511
gaia-484f74f0db90fcb0,227,mobservice2,login failure,WARNING,1625154366668,1625154377668,11.0,True,False,train,1625154066668,1625154666668
gaia-fd0e13dabc046df9,112,mobservice1,login failure,WARNING,1625154526012,1625154537012,11.0,True,False,train,1625154226012,1625154826012
gaia-eb97a62c7dddd6e3,228,mobservice2,login failure,WARNING,1625154666329,1625154677329,11.0,True,False,train,1625154366329,1625154966329
gaia-db36bab1f4aa8097,229,mobservice2,login failure,WARNING,1625155162573,1625155173573,11.0,True,False,train,1625154862573,1625155462573
gaia-08f7a941f60e2f2e,511,mobservice1,login failure,WARNING,1625155350373,1625155361373,11.0,True,False,train,1625155050373,1625155650373
gaia-8657932a1ad6dbfd,512,mobservice1,login failure,WARNING,1625155898435,1625155909435,11.0,True,False,train,1625155598435,1625156198435
gaia-a5dd74063e50e808,513,mobservice1,login failure,WARNING,1625156044173,1625156055173,11.0,True,False,train,1625155744173,1625156344173
gaia-2b8c9298a82a6620,253,mobservice2,login failure,WARNING,1625156249668,1625156260668,11.0,True,False,train,1625155949668,1625156549668
gaia-860ff72e47a3af56,514,mobservice1,login failure,WARNING,1625156267811,1625156278811,11.0,True,False,train,1625155967811,1625156567811
gaia-7d44c3880c7fadf7,515,mobservice1,login failure,WARNING,1625156325055,1625156336055,11.0,True,False,train,1625156025055,1625156625055
gaia-78f21cd59e293eef,516,mobservice1,login failure,WARNING,1625156337050,1625156348050,11.0,True,False,train,1625156037050,1625156637050
gaia-254c00a2b24422c1,254,mobservice2,login failure,WARNING,1625156406203,1625156417203,11.0,True,False,train,1625156106203,1625156706203
gaia-5ac83e88cdd998a9,517,mobservice1,login failure,WARNING,1625156517789,1625156528789,11.0,True,False,train,1625156217789,1625156817789
gaia-02391c8cafe05741,255,mobservice2,login failure,WARNING,1625156555683,1625156566683,11.0,True,False,train,1625156255683,1625156855683
gaia-58a700c0a73cf3cb,518,mobservice1,login failure,WARNING,1625157036091,1625157047091,11.0,True,False,train,1625156736091,1625157336091
gaia-148838b01e70da3a,256,mobservice2,login failure,WARNING,1625157145836,1625157156836,11.0,True,False,train,1625156845836,1625157445836
gaia-219580fb26817f49,257,mobservice2,login failure,WARNING,1625157207406,1625157218406,11.0,True,False,train,1625156907406,1625157507406
gaia-88efed95accfba70,519,mobservice1,login failure,WARNING,1625157460310,1625157471310,11.0,True,False,train,1625157160310,1625157760310
gaia-fe569e5a69d6f389,258,mobservice2,login failure,WARNING,1625157549895,1625157560895,11.0,True,False,train,1625157249895,1625157849895
gaia-3b41b9b0993027df,259,mobservice2,login failure,WARNING,1625157648012,1625157659012,11.0,True,False,train,1625157348012,1625157948012
gaia-8724d4bf92ddae7b,260,mobservice2,login failure,WARNING,1625157831281,1625157842281,11.0,True,False,train,1625157531281,1625158131281
gaia-9caefd789c8a9b26,520,mobservice1,login failure,WARNING,1625157863065,1625157874065,11.0,True,False,train,1625157563065,1625158163065
gaia-5b3e95ba17a5f7cd,261,mobservice2,login failure,WARNING,1625158055644,1625158066644,11.0,True,False,train,1625157755644,1625158355644
gaia-4a65984d2700d8bc,521,mobservice1,login failure,WARNING,1625158078604,1625158089604,11.0,True,False,train,1625157778604,1625158378604
gaia-cc6ed2c481f1b179,522,mobservice1,login failure,WARNING,1625158192927,1625158203927,11.0,True,False,train,1625157892927,1625158492927
gaia-56ed30c3c66e9a18,523,mobservice1,login failure,WARNING,1625158769806,1625158780806,11.0,True,False,train,1625158469806,1625159069806
gaia-d5efd6f48b34a5bf,524,mobservice1,login failure,WARNING,1625158903896,1625158914896,11.0,True,False,train,1625158603896,1625159203896
gaia-5c37b9a25199e444,262,mobservice2,login failure,WARNING,1625159222706,1625159233706,11.0,True,False,train,1625158922706,1625159522706
gaia-b300c49548438d4b,525,mobservice1,login failure,WARNING,1625159359656,1625159370656,11.0,True,False,train,1625159059656,1625159659656
gaia-5d628e8f9457c4fc,263,mobservice2,login failure,WARNING,1625159384039,1625159395039,11.0,True,False,train,1625159084039,1625159684039
gaia-1d34f2d500301866,231,dbservice1,memory_anomalies,WARNING,1625159489298,1625160089298,600.0,True,False,train,1625159189298,1625160089298
gaia-038b2c4caa5cf15c,526,mobservice1,login failure,WARNING,1625159775580,1625159786580,11.0,True,False,train,1625159475580,1625160075580
gaia-ba673cc4eba6b830,264,mobservice2,login failure,WARNING,1625159805436,1625159816436,11.0,True,False,train,1625159505436,1625160105436
gaia-55792c4d0176f6f7,265,mobservice2,login failure,WARNING,1625160354732,1625160365732,11.0,True,False,train,1625160054732,1625160654732
gaia-36fb129856264e53,527,mobservice1,login failure,WARNING,1625160549137,1625160560137,11.0,True,False,train,1625160249137,1625160849137
gaia-13aab4eae6eb5c68,528,mobservice1,login failure,WARNING,1625160808231,1625160819231,11.0,True,False,train,1625160508231,1625161108231
gaia-e19ff0c7a4f858d8,529,mobservice1,login failure,WARNING,1625160839583,1625160850583,11.0,True,False,train,1625160539583,1625161139583
gaia-e6529edba367a604,530,mobservice1,login failure,WARNING,1625160960292,1625160971292,11.0,True,False,train,1625160660292,1625161260292
gaia-9b89e50a1ae18fd1,531,mobservice1,login failure,WARNING,1625161216075,1625161227075,11.0,True,False,train,1625160916075,1625161516075
gaia-1f27e7881a51726a,266,mobservice2,login failure,WARNING,1625161407707,1625161418707,11.0,True,False,train,1625161107707,1625161707707
gaia-3cbdc986343d4cde,532,mobservice1,login failure,WARNING,1625161478407,1625161489407,11.0,True,False,train,1625161178407,1625161778407
gaia-6fd5cde323d24232,267,mobservice2,login failure,WARNING,1625161594972,1625161605972,11.0,True,False,train,1625161294972,1625161894972
gaia-03e67dd89d4d4d85,533,mobservice1,login failure,WARNING,1625161650712,1625161661712,11.0,True,False,train,1625161350712,1625161950712
gaia-d7c5afa3d79f20d4,268,mobservice2,login failure,WARNING,1625161733312,1625161744312,11.0,True,False,train,1625161433312,1625162033312
gaia-7756c4c3b12e8e9b,534,mobservice1,login failure,WARNING,1625161788773,1625161799773,11.0,True,False,train,1625161488773,1625162088773
gaia-039016ec3872ac1c,535,mobservice1,login failure,WARNING,1625162131348,1625162142348,11.0,True,False,train,1625161831348,1625162431348
gaia-eb86d42d716abfb1,536,mobservice1,login failure,WARNING,1625162294687,1625162305687,11.0,True,False,train,1625161994687,1625162594687
gaia-02c7232cce7ebc25,269,mobservice2,login failure,WARNING,1625162441859,1625162452859,11.0,True,False,train,1625162141859,1625162741859
gaia-9af8fb471c5b081d,270,mobservice2,login failure,WARNING,1625162808073,1625162819073,11.0,True,False,train,1625162508073,1625163108073
gaia-eb71b5e22cbeb876,537,mobservice1,login failure,WARNING,1625163120433,1625163131433,11.0,True,False,train,1625162820433,1625163420433
gaia-42a03217ca39cefb,538,mobservice1,login failure,WARNING,1625163330755,1625163341755,11.0,True,False,train,1625163030755,1625163630755
gaia-aa74b35e5b5b231f,539,mobservice1,login failure,WARNING,1625163354589,1625163365589,11.0,True,False,train,1625163054589,1625163654589
gaia-df2fe0a8b20e3290,540,mobservice1,login failure,WARNING,1625163518364,1625163529364,11.0,True,False,train,1625163218364,1625163818364
gaia-6baab4427fcb13a8,541,mobservice1,login failure,WARNING,1625163532528,1625163543528,11.0,True,False,train,1625163232528,1625163832528
gaia-bf6a1cd7572af5d0,241,dbservice2,memory_anomalies,WARNING,1625163601508,1625164201508,600.0,True,False,train,1625163301508,1625164201508
gaia-80ddf368c5cd4656,271,mobservice2,login failure,WARNING,1625163624580,1625163635580,11.0,True,False,train,1625163324580,1625163924580
gaia-45662aecc2eed381,542,mobservice1,login failure,WARNING,1625163714245,1625163725245,11.0,True,False,train,1625163414245,1625164014245
gaia-280ce3a47da624e2,272,mobservice2,login failure,WARNING,1625163732647,1625163743647,11.0,True,False,train,1625163432647,1625164032647
gaia-631b9d55fbdd2796,273,mobservice2,login failure,WARNING,1625163911217,1625163922217,11.0,True,False,train,1625163611217,1625164211217
gaia-333b5f69698032ca,274,mobservice2,login failure,WARNING,1625164042452,1625164053452,11.0,True,False,train,1625163742452,1625164342452
gaia-d67d82e8bc22f3dc,275,mobservice2,login failure,WARNING,1625164118658,1625164129658,11.0,True,False,train,1625163818658,1625164418658
gaia-615117a930d12495,276,mobservice2,login failure,WARNING,1625164161752,1625164172752,11.0,True,False,train,1625163861752,1625164461752
gaia-3d7c1a09d2916eaa,543,mobservice1,login failure,WARNING,1625164606284,1625164617284,11.0,True,False,train,1625164306284,1625164906284
gaia-ab8878fba950d7a3,544,mobservice1,login failure,WARNING,1625164816929,1625164827929,11.0,True,False,train,1625164516929,1625165116929
gaia-962f7e8160cd5606,545,mobservice1,login failure,WARNING,1625164991353,1625165002353,11.0,True,False,train,1625164691353,1625165291353
gaia-a2d4042e644e2c6b,546,mobservice1,login failure,WARNING,1625165046868,1625165057868,11.0,True,False,train,1625164746868,1625165346868
gaia-212e5d2289007edc,277,mobservice2,login failure,WARNING,1625165147180,1625165158180,11.0,True,False,train,1625164847180,1625165447180
gaia-43895d588f25f193,278,mobservice2,login failure,WARNING,1625165196149,1625165207149,11.0,True,False,train,1625164896149,1625165496149
gaia-be5c1f6604027c53,547,mobservice1,login failure,WARNING,1625165240438,1625165251438,11.0,True,False,train,1625164940438,1625165540438
gaia-ea4b8c79fd42b644,279,mobservice2,login failure,WARNING,1625165353386,1625165364386,11.0,True,False,train,1625165053386,1625165653386
gaia-6cd1ad23af28a563,280,mobservice2,login failure,WARNING,1625165546415,1625165557415,11.0,True,False,train,1625165246415,1625165846415
gaia-c547f0e74923592e,548,mobservice1,login failure,WARNING,1625165574268,1625165585268,11.0,True,False,train,1625165274268,1625165874268
gaia-31a907f801b08c86,281,mobservice2,login failure,WARNING,1625165607135,1625165618135,11.0,True,False,train,1625165307135,1625165907135
gaia-92c15a4430123bb7,549,mobservice1,login failure,WARNING,1625165866463,1625165877463,11.0,True,False,train,1625165566463,1625166166463
gaia-d65fa3c16e33abe5,282,mobservice2,login failure,WARNING,1625165902461,1625165913461,11.0,True,False,train,1625165602461,1625166202461
gaia-8603798ecc49ed03,550,mobservice1,login failure,WARNING,1625166009617,1625166020617,11.0,True,False,train,1625165709617,1625166309617
gaia-133b12de57247d46,283,mobservice2,login failure,WARNING,1625166201379,1625166212379,11.0,True,False,train,1625165901379,1625166501379
gaia-313995d4b8c0f96b,551,mobservice1,login failure,WARNING,1625166226269,1625166237269,11.0,True,False,train,1625165926269,1625166526269
gaia-ac985b4eb7b400b0,284,mobservice2,login failure,WARNING,1625166471899,1625166482899,11.0,True,False,train,1625166171899,1625166771899
gaia-f169e7aa94b5ca10,552,mobservice1,login failure,WARNING,1625166549657,1625166560657,11.0,True,False,train,1625166249657,1625166849657
gaia-63b79c2ae5165a3b,553,mobservice1,login failure,WARNING,1625166740950,1625166751950,11.0,True,False,train,1625166440950,1625167040950
gaia-ae3da779f9acbf42,285,mobservice2,login failure,WARNING,1625166759827,1625166770827,11.0,True,False,train,1625166459827,1625167059827
gaia-dc486fc09a24b103,286,mobservice2,login failure,WARNING,1625166776850,1625166787850,11.0,True,False,train,1625166476850,1625167076850
gaia-21f33d3e640df8a5,287,mobservice2,login failure,WARNING,1625166959301,1625166970301,11.0,True,False,train,1625166659301,1625167259301
gaia-54cb69a3ec5ecf2d,554,mobservice1,login failure,WARNING,1625167306616,1625167317616,11.0,True,False,train,1625167006616,1625167606616
gaia-182ee0d26e3c46ab,556,mobservice1,memory_anomalies,WARNING,1625167666546,1625168266546,600.0,True,False,train,1625167366546,1625168266546
gaia-21d75eb5c5bbe81f,288,mobservice2,login failure,WARNING,1625167977957,1625167988957,11.0,True,False,train,1625167677957,1625168277957
gaia-5625ddc27cb6139d,555,mobservice1,login failure,WARNING,1625168230364,1625168241364,11.0,True,False,train,1625167930364,1625168530364
gaia-5ae203b643b27988,557,mobservice1,login failure,WARNING,1625168411759,1625168422759,11.0,True,False,train,1625168111759,1625168711759
gaia-cddfe605713757c3,292,mobservice2,login failure,WARNING,1625168590576,1625168601576,11.0,True,False,train,1625168290576,1625168890576
gaia-e6d7d7d66e323041,561,mobservice1,login failure,WARNING,1625168611489,1625168622489,11.0,True,False,train,1625168311489,1625168911489
gaia-f096fa1077ea20a7,293,mobservice2,login failure,WARNING,1625168853531,1625168864531,11.0,True,False,train,1625168553531,1625169153531
gaia-bf1331612e9a697d,562,mobservice1,login failure,WARNING,1625168874249,1625168885249,11.0,True,False,train,1625168574249,1625169174249
gaia-dd35d2de499e6c80,294,mobservice2,login failure,WARNING,1625169021059,1625169032059,11.0,True,False,train,1625168721059,1625169321059
gaia-4058e7864546f3a6,295,mobservice2,login failure,WARNING,1625169080082,1625169091082,11.0,True,False,train,1625168780082,1625169380082
gaia-d21513bec66c90da,563,mobservice1,login failure,WARNING,1625169376163,1625169387163,11.0,True,False,train,1625169076163,1625169676163
gaia-721c777cf403fb55,564,mobservice1,login failure,WARNING,1625169524087,1625169535087,11.0,True,False,train,1625169224087,1625169824087
gaia-d9b22a5ac6188982,296,mobservice2,login failure,WARNING,1625169761122,1625169772122,11.0,True,False,train,1625169461122,1625170061122
gaia-55ff0164a8dd3599,297,mobservice2,login failure,WARNING,1625169793839,1625169804839,11.0,True,False,train,1625169493839,1625170093839
gaia-443c0d33aab6b746,298,mobservice2,login failure,WARNING,1625169933462,1625169944462,11.0,True,False,train,1625169633462,1625170233462
