case_id,track,prediction_id,t_hat,gt_start_ms,detection_delay_seconds,root_service,fault_type,ada_rca_top1,ada_rca_labelled_rank
gaia-v3-11744,classification,test-pred-000411,1627055970000,1627055941839,28.161,mobservice1,login_failure,mobservice1,1
gaia-v3-11798,classification,test-pred-000412,1627056660000,1627056621029,38.971,mobservice2,login_failure,mobservice1,2
gaia-v3-11800,classification,test-pred-000415,1627056900000,1627056866253,33.747,mobservice2,login_failure,mobservice2,1
gaia-v3-11802,classification,test-pred-000417,1627057440000,1627057404395,35.605,mobservice2,login_failure,mobservice1,2
gaia-v3-11806,classification,test-pred-000421,1627059030000,1627058992330,37.67,mobservice2,login_failure,webservice2,3
gaia-v3-11807,classification,test-pred-000422,1627059270000,1627059238292,31.708,mobservice2,login_failure,mobservice1,2
gaia-v3-11808,classification,test-pred-000424,1627059510000,1627059486981,23.019,mobservice2,login_failure,mobservice1,3
gaia-v3-12107,classification,test-pred-000425,1627059600000,1627059565008,34.992,mobservice1,login_failure,webservice2,2
gaia-v3-12110,classification,test-pred-000426,1627060380000,1627060358444,21.556,mobservice1,login_failure,mobservice1,1
gaia-v3-12112,classification,test-pred-000427,1627060560000,1627060533159,26.841,mobservice1,login_failure,mobservice2,2
gaia-v3-11812,classification,test-pred-000428,1627060620000,1627060612697,7.303,mobservice2,login_failure,mobservice2,1
gaia-v3-11813,classification,test-pred-000430,1627060830000,1627060816709,13.291,mobservice2,login_failure,mobservice2,1
gaia-v3-11814,classification,test-pred-000431,1627061490000,1627061454599,35.401,mobservice2,login_failure,mobservice1,2
gaia-v3-11815,classification,test-pred-000433,1627061940000,1627061928184,11.816,mobservice2,login_failure,mobservice1,2
gaia-v3-11817,classification,test-pred-000434,1627062630000,1627062597818,32.182,mobservice2,login_failure,mobservice2,1
gaia-v3-11818,classification,test-pred-000436,1627062990000,1627062967206,22.794,mobservice2,login_failure,mobservice2,1
gaia-v3-11819,classification,test-pred-000437,1627063140000,1627063125221,14.779,mobservice2,login_failure,mobservice2,1
gaia-v3-11820,classification,test-pred-000439,1627063560000,1627063522400,37.6,mobservice2,login_failure,mobservice1,3
gaia-v3-12120,classification,test-pred-000441,1627063860000,1627063857564,2.436,mobservice1,login_failure,mobservice1,1
gaia-v3-11822,classification,test-pred-000443,1627064100000,1627064075610,24.39,mobservice2,login_failure,mobservice1,2
gaia-v3-11823,classification,test-pred-000445,1627064460000,1627064433252,26.748,mobservice2,login_failure,mobservice2,1
gaia-v3-11824,classification,test-pred-000448,1627064850000,1627064817298,32.702,mobservice2,login_failure,mobservice2,1
gaia-v3-11825,classification,test-pred-000449,1627065030000,1627065001384,28.616,mobservice2,login_failure,mobservice1,2
gaia-v3-11826,classification,test-pred-000451,1627065360000,1627065319049,40.951,mobservice2,login_failure,mobservice1,3
gaia-v3-11827,classification,test-pred-000452,1627065660000,1627065628818,31.182,mobservice2,login_failure,mobservice1,2
gaia-v3-11829,classification,test-pred-000453,1627065900000,1627065886849,13.151,mobservice2,login_failure,mobservice1,2
gaia-v3-11830,classification,test-pred-000454,1627066320000,1627066295901,24.099,mobservice2,login_failure,mobservice1,2
gaia-v3-11831,classification,test-pred-000455,1627066410000,1627066371701,38.299,mobservice2,login_failure,mobservice1,2
gaia-v3-12130,classification,test-pred-000456,1627066500000,1627066485720,14.28,mobservice1,login_failure,mobservice2,2
gaia-v3-11833,classification,test-pred-000457,1627066620000,1627066606004,13.996,mobservice2,login_failure,mobservice1,2
gaia-v3-11834,classification,test-pred-000459,1627066800000,1627066760794,39.206,mobservice2,login_failure,mobservice1,2
gaia-v3-11835,classification,test-pred-000461,1627067010000,1627066972551,37.449,mobservice2,login_failure,mobservice1,3
gaia-v3-11837,classification,test-pred-000463,1627067280000,1627067261455,18.545,mobservice2,login_failure,mobservice2,1
gaia-v3-12134,classification,test-pred-000464,1627067550000,1627067530164,19.836,mobservice1,login_failure,mobservice2,2
gaia-v3-12135,classification,test-pred-000465,1627067850000,1627067809128,40.872,mobservice1,login_failure,mobservice2,2
gaia-v3-11839,classification,test-pred-000467,1627068570000,1627068535709,34.291,mobservice2,login_failure,mobservice1,2
gaia-v3-12138,classification,test-pred-000468,1627068630000,1627068595177,34.823,mobservice1,login_failure,mobservice2,3
gaia-v3-11840,classification,test-pred-000469,1627068720000,1627068702992,17.008,mobservice2,login_failure,dbservice1,2
gaia-v3-11841,classification,test-pred-000470,1627068870000,1627068858487,11.513,mobservice2,login_failure,mobservice2,1
gaia-v3-11847,classification,test-pred-000471,1627070430000,1627070416458,13.542,mobservice2,login_failure,mobservice1,3
gaia-v3-11848,classification,test-pred-000473,1627070970000,1627070941165,28.835,mobservice2,login_failure,mobservice2,1
gaia-v3-11849,classification,test-pred-000474,1627071030000,1627070999815,30.185,mobservice2,login_failure,mobservice1,2
gaia-v3-12147,classification,test-pred-000475,1627071240000,1627071208049,31.951,mobservice1,login_failure,mobservice2,3
gaia-v3-11853,classification,test-pred-000476,1627072230000,1627072217509,12.491,mobservice2,login_failure,mobservice2,1
gaia-v3-11854,classification,test-pred-000477,1627072590000,1627072557724,32.276,mobservice2,login_failure,mobservice1,2
gaia-v3-11856,classification,test-pred-000479,1627072830000,1627072805512,24.488,mobservice2,login_failure,mobservice1,2
gaia-v3-12157,classification,test-pred-000481,1627073250000,1627073209924,40.076,mobservice1,login_failure,mobservice1,1
gaia-v3-11857,classification,test-pred-000483,1627073490000,1627073464990,25.01,mobservice2,login_failure,mobservice2,1
gaia-v3-11858,classification,test-pred-000484,1627073580000,1627073553590,26.41,mobservice2,login_failure,mobservice1,2
gaia-v3-11859,classification,test-pred-000486,1627073940000,1627073912640,27.36,mobservice2,login_failure,mobservice1,2
gaia-v3-12162,classification,test-pred-000489,1627074330000,1627074312129,17.871,mobservice1,login_failure,mobservice2,2
gaia-v3-11861,classification,test-pred-000490,1627074510000,1627074491704,18.296,mobservice2,login_failure,mobservice1,2
gaia-v3-11864,classification,test-pred-000493,1627075680000,1627075648256,31.744,mobservice2,login_failure,mobservice1,2
gaia-v3-12166,classification,test-pred-000494,1627075830000,1627075791115,38.885,mobservice1,login_failure,mobservice1,1
gaia-v3-12167,classification,test-pred-000495,1627075920000,1627075906305,13.695,mobservice1,login_failure,mobservice1,1
gaia-v3-11865,classification,test-pred-000496,1627075980000,1627075956977,23.023,mobservice2,login_failure,mobservice2,1
gaia-v3-11866,classification,test-pred-000497,1627076070000,1627076034524,35.476,mobservice2,login_failure,mobservice2,1
gaia-v3-11867,classification,test-pred-000498,1627076160000,1627076123178,36.822,mobservice2,login_failure,mobservice1,2
gaia-v3-12171,classification,test-pred-000500,1627076340000,1627076325513,14.487,mobservice1,login_failure,mobservice2,2
gaia-v3-11868,classification,test-pred-000503,1627077150000,1627077137042,12.958,mobservice2,login_failure,mobservice2,1
gaia-v3-11869,classification,test-pred-000504,1627077210000,1627077169909,40.091,mobservice2,login_failure,mobservice1,2
gaia-v3-12175,classification,test-pred-000505,1627077420000,1627077408534,11.466,mobservice1,login_failure,mobservice2,2
gaia-v3-11871,classification,test-pred-000506,1627077510000,1627077471248,38.752,mobservice2,login_failure,mobservice1,2
gaia-v3-11874,classification,test-pred-000509,1627079010000,1627078986223,23.777,mobservice2,login_failure,mobservice1,2
gaia-v3-11876,classification,test-pred-000513,1627080120000,1627080097327,22.673,mobservice2,login_failure,mobservice2,1
gaia-v3-12184,classification,test-pred-000516,1627080690000,1627080671623,18.377,mobservice1,login_failure,mobservice2,7
gaia-v3-11879,classification,test-pred-000517,1627080780000,1627080741696,38.304,mobservice2,login_failure,mobservice2,1
gaia-v3-11880,classification,test-pred-000518,1627080840000,1627080821474,18.526,mobservice2,login_failure,mobservice1,2
gaia-v3-11881,classification,test-pred-000520,1627081200000,1627081180801,19.199,mobservice2,login_failure,mobservice1,2
gaia-v3-11882,classification,test-pred-000522,1627081470000,1627081429654,40.346,mobservice2,login_failure,mobservice1,2
gaia-v3-11883,classification,test-pred-000523,1627081530000,1627081529122,0.878,mobservice2,login_failure,mobservice2,1
gaia-v3-12437,classification,test-pred-000524,1627081740000,1627081725631,14.369,redisservice1,memory_anomalies,mobservice2,3
gaia-v3-11887,classification,test-pred-000526,1627082760000,1627082740778,19.222,mobservice2,login_failure,mobservice2,1
gaia-v3-11888,classification,test-pred-000527,1627082910000,1627082872913,37.087,mobservice2,login_failure,mobservice2,1
gaia-v3-11889,classification,test-pred-000528,1627083390000,1627083372369,17.631,mobservice2,login_failure,mobservice1,2
gaia-v3-11890,classification,test-pred-000531,1627083750000,1627083714113,35.887,mobservice2,login_failure,mobservice2,1
gaia-v3-12193,classification,test-pred-000532,1627083810000,1627083809135,0.865,mobservice1,login_failure,mobservice1,1
gaia-v3-12194,classification,test-pred-000533,1627083900000,1627083865108,34.892,mobservice1,login_failure,mobservice1,1
gaia-v3-12195,classification,test-pred-000534,1627084050000,1627084015546,34.454,mobservice1,login_failure,mobservice1,1
gaia-v3-11892,classification,test-pred-000535,1627084200000,1627084178693,21.307,mobservice2,login_failure,mobservice1,2
gaia-v3-12198,classification,test-pred-000536,1627084260000,1627084234587,25.413,mobservice1,login_failure,mobservice1,1
gaia-v3-12201,classification,test-pred-000538,1627084680000,1627084665855,14.145,mobservice1,login_failure,mobservice2,2
gaia-v3-11894,classification,test-pred-000539,1627084770000,1627084754258,15.742,mobservice2,login_failure,mobservice1,2
gaia-v3-12202,classification,test-pred-000540,1627084830000,1627084828982,1.018,mobservice1,login_failure,mobservice1,1
gaia-v3-12208,classification,test-pred-000543,1627085640000,1627085609253,30.747,mobservice1,login_failure,mobservice2,10
gaia-v3-11901,classification,test-pred-000545,1627086690000,1627086663574,26.426,mobservice2,login_failure,mobservice2,1
gaia-v3-11904,classification,test-pred-000548,1627087110000,1627087098648,11.352,mobservice2,login_failure,mobservice1,2
gaia-v3-11905,classification,test-pred-000549,1627087440000,1627087427041,12.959,mobservice2,login_failure,mobservice1,2
gaia-v3-12216,classification,test-pred-000550,1627087560000,1627087553267,6.733,mobservice1,login_failure,mobservice1,1
gaia-v3-11907,classification,test-pred-000551,1627087680000,1627087649953,30.047,mobservice2,login_failure,mobservice1,2
gaia-v3-11909,classification,test-pred-000553,1627088280000,1627088244651,35.349,mobservice2,login_failure,mobservice2,1
gaia-v3-11910,classification,test-pred-000554,1627088340000,1627088323053,16.947,mobservice2,login_failure,mobservice1,2
gaia-v3-11911,classification,test-pred-000560,1627089570000,1627089554260,15.74,mobservice2,login_failure,mobservice1,4
gaia-v3-12225,classification,test-pred-000561,1627089690000,1627089659027,30.973,mobservice1,login_failure,mobservice2,2
gaia-v3-12228,classification,test-pred-000564,1627090890000,1627090860923,29.077,mobservice1,login_failure,mobservice1,1
gaia-v3-11917,classification,test-pred-000565,1627091160000,1627091126334,33.666,mobservice2,login_failure,mobservice1,2
gaia-v3-11918,classification,test-pred-000567,1627091310000,1627091295340,14.66,mobservice2,login_failure,mobservice2,1
gaia-v3-11920,classification,test-pred-000568,1627091730000,1627091721845,8.155,mobservice2,login_failure,mobservice2,1
gaia-v3-11921,classification,test-pred-000569,1627091970000,1627091948819,21.181,mobservice2,login_failure,mobservice2,1
gaia-v3-11922,classification,test-pred-000571,1627092540000,1627092505713,34.287,mobservice2,login_failure,mobservice1,2
gaia-v3-12231,classification,test-pred-000572,1627092630000,1627092605792,24.208,mobservice1,login_failure,mobservice2,2
gaia-v3-11924,classification,test-pred-000573,1627092690000,1627092678150,11.85,mobservice2,login_failure,mobservice1,2
gaia-v3-11925,classification,test-pred-000575,1627092930000,1627092899567,30.433,mobservice2,login_failure,mobservice1,2
gaia-v3-11786,classification,test-pred-000576,1627093170000,1627093141853,28.147,webservice1,memory_anomalies,mobservice1,4
gaia-v3-11927,classification,test-pred-000577,1627094190000,1627094160440,29.56,mobservice2,login_failure,mobservice2,1
gaia-v3-11929,classification,test-pred-000578,1627094310000,1627094285329,24.671,mobservice2,login_failure,mobservice1,2
gaia-v3-11930,classification,test-pred-000579,1627094730000,1627094718172,11.828,mobservice2,login_failure,mobservice1,2
gaia-v3-11931,classification,test-pred-000581,1627095300000,1627095272645,27.355,mobservice2,login_failure,mobservice2,1
gaia-v3-11932,classification,test-pred-000582,1627095390000,1627095349960,40.04,mobservice2,login_failure,mobservice1,2
gaia-v3-11933,classification,test-pred-000584,1627095660000,1627095621671,38.329,mobservice2,login_failure,mobservice1,2
gaia-v3-11934,classification,test-pred-000588,1627096530000,1627096508359,21.641,mobservice2,login_failure,mobservice2,1
gaia-v3-11935,classification,test-pred-000591,1627096920000,1627096908438,11.562,mobservice2,login_failure,mobservice1,2
gaia-v3-12247,classification,test-pred-000592,1627097010000,1627096973549,36.451,mobservice1,login_failure,mobservice1,1
gaia-v3-12248,classification,test-pred-000593,1627097130000,1627097093921,36.079,mobservice1,login_failure,mobservice1,1
gaia-v3-11937,classification,test-pred-000594,1627097220000,1627097207924,12.076,mobservice2,login_failure,mobservice1,2
gaia-v3-11938,classification,test-pred-000595,1627097370000,1627097332680,37.32,mobservice2,login_failure,mobservice2,1
gaia-v3-11939,classification,test-pred-000596,1627097520000,1627097491072,28.928,mobservice2,login_failure,mobservice1,2
gaia-v3-11940,classification,test-pred-000597,1627097760000,1627097729767,30.233,mobservice2,login_failure,mobservice2,1
gaia-v3-11941,classification,test-pred-000598,1627097850000,1627097831096,18.904,mobservice2,login_failure,mobservice2,1
gaia-v3-11942,classification,test-pred-000601,1627098270000,1627098264849,5.151,mobservice2,login_failure,mobservice2,1
gaia-v3-12260,classification,test-pred-000607,1627099230000,1627099190357,39.643,mobservice1,login_failure,webservice1,2
gaia-v3-11944,classification,test-pred-000608,1627099350000,1627099321609,28.391,mobservice2,login_failure,mobservice2,1
gaia-v3-11945,classification,test-pred-000609,1627099530000,1627099515132,14.868,mobservice2,login_failure,mobservice1,2
gaia-v3-11946,classification,test-pred-000610,1627099650000,1627099648696,1.304,mobservice2,login_failure,mobservice2,1
gaia-v3-11947,classification,test-pred-000611,1627099740000,1627099724097,15.903,mobservice2,login_failure,mobservice2,1
