case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied
gaia-d67d82e8bc22f3dc,275,mobservice2,login failure,WARNING,1625164118658,1625164129658,11.0,True,False
gaia-615117a930d12495,276,mobservice2,login failure,WARNING,1625164161752,1625164172752,11.0,True,False
gaia-212e5d2289007edc,277,mobservice2,login failure,WARNING,1625165147180,1625165158180,11.0,True,False
gaia-43895d588f25f193,278,mobservice2,login failure,WARNING,1625165196149,1625165207149,11.0,True,False
gaia-ea4b8c79fd42b644,279,mobservice2,login failure,WARNING,1625165353386,1625165364386,11.0,True,False
gaia-6cd1ad23af28a563,280,mobservice2,login failure,WARNING,1625165546415,1625165557415,11.0,True,False
gaia-31a907f801b08c86,281,mobservice2,login failure,WARNING,1625165607135,1625165618135,11.0,True,False
gaia-d65fa3c16e33abe5,282,mobservice2,login failure,WARNING,1625165902461,1625165913461,11.0,True,False
gaia-133b12de57247d46,283,mobservice2,login failure,WARNING,1625166201379,1625166212379,11.0,True,False
gaia-ac985b4eb7b400b0,284,mobservice2,login failure,WARNING,1625166471899,1625166482899,11.0,True,False
gaia-ae3da779f9acbf42,285,mobservice2,login failure,WARNING,1625166759827,1625166770827,11.0,True,False
gaia-dc486fc09a24b103,286,mobservice2,login failure,WARNING,1625166776850,1625166787850,11.0,True,False
gaia-21f33d3e640df8a5,287,mobservice2,login failure,WARNING,1625166959301,1625166970301,11.0,True,False
gaia-21d75eb5c5bbe81f,288,mobservice2,login failure,WARNING,1625167977957,1625167988957,11.0,True,False
gaia-cddfe605713757c3,292,mobservice2,login failure,WARNING,1625168590576,1625168601576,11.0,True,False
gaia-f096fa1077ea20a7,293,mobservice2,login failure,WARNING,1625168853531,1625168864531,11.0,True,False
gaia-dd35d2de499e6c80,294,mobservice2,login failure,WARNING,1625169021059,1625169032059,11.0,True,False
gaia-4058e7864546f3a6,295,mobservice2,login failure,WARNING,1625169080082,1625169091082,11.0,True,False
gaia-d9b22a5ac6188982,296,mobservice2,login failure,WARNING,1625169761122,1625169772122,11.0,True,False
gaia-55ff0164a8dd3599,297,mobservice2,login failure,WARNING,1625169793839,1625169804839,11.0,True,False
gaia-443c0d33aab6b746,298,mobservice2,login failure,WARNING,1625169933462,1625169944462,11.0,True,False
gaia-970e6ab537b124cf,299,mobservice2,login failure,WARNING,1625170118835,1625170129835,11.0,True,False
gaia-029c779377274bae,300,mobservice2,login failure,WARNING,1625170166214,1625170177214,11.0,True,False
gaia-99864a43834602b8,301,mobservice2,login failure,WARNING,1625170372582,1625170383582,11.0,True,False
gaia-bb5ec752c8393d44,302,mobservice2,login failure,WARNING,1625170466298,1625170477298,11.0,True,False
gaia-a72ca773c61f2661,303,mobservice2,memory_anomalies,WARNING,1625170643357,1625171243357,600.0,True,False
gaia-b67d3f6b10511091,304,mobservice2,login failure,WARNING,1625171890335,1625171901335,11.0,True,False
gaia-66ab3280156dedde,305,mobservice2,login failure,WARNING,1625172034759,1625172045759,11.0,True,False
gaia-90dfefdce5d46477,306,mobservice2,login failure,WARNING,1625172594879,1625172605879,11.0,True,False
gaia-55204342b95069ae,307,mobservice2,login failure,WARNING,1625172621681,1625172632681,11.0,True,False
gaia-058927d1f8522e11,308,mobservice2,login failure,WARNING,1625172682875,1625172693875,11.0,True,False
gaia-2d716bd11650006f,309,mobservice2,login failure,WARNING,1625172746960,1625172757960,11.0,True,False
gaia-65f28d677d70eb11,310,mobservice2,login failure,WARNING,1625173184271,1625173195271,11.0,True,False
gaia-123283169981bb30,311,mobservice2,login failure,WARNING,1625173432400,1625173443400,11.0,True,False
gaia-74a5c51e212b8bd6,312,mobservice2,login failure,WARNING,1625173603710,1625173614710,11.0,True,False
gaia-0c7a5d5cdb733b1d,313,mobservice2,login failure,WARNING,1625173612239,1625173623239,11.0,True,False
gaia-74ddc6535f6530ef,314,mobservice2,login failure,WARNING,1625174119147,1625174130147,11.0,True,False
gaia-d5ca03516aedf6a1,315,mobservice2,login failure,WARNING,1625174375831,1625174386831,11.0,True,False
gaia-f310e57f4b1d3f61,316,mobservice2,login failure,WARNING,1625174408855,1625174419855,11.0,True,False
gaia-c32689edd535791f,317,mobservice2,login failure,WARNING,1625174901186,1625174912186,11.0,True,False
gaia-ea32a16a66c92dfd,318,mobservice2,login failure,WARNING,1625175111432,1625175122432,11.0,True,False
gaia-7164d5f3bdcd1456,319,mobservice2,login failure,WARNING,1625175509630,1625175520630,11.0,True,False
gaia-ef3db04cdb3c2199,320,mobservice2,login failure,WARNING,1625176025291,1625176036291,11.0,True,False
gaia-f2d249ccffd17d86,321,mobservice2,login failure,WARNING,1625176131079,1625176142079,11.0,True,False
gaia-41d8be91eea406de,322,mobservice2,login failure,WARNING,1625176242709,1625176253709,11.0,True,False
gaia-20a718879795c614,323,mobservice2,memory_anomalies,WARNING,1625175692142,1625176292142,600.0,True,False
gaia-fa5712802e40aa5d,324,mobservice2,login failure,WARNING,1625176297101,1625176308101,11.0,True,False
gaia-7d03e9335fa52d81,325,mobservice2,login failure,WARNING,1625176318872,1625176329872,11.0,True,False
gaia-485cd9e9a6721d52,326,mobservice2,login failure,WARNING,1625177887366,1625177898366,11.0,True,False
gaia-18f17761db932c85,327,mobservice2,login failure,WARNING,1625178642358,1625178653358,11.0,True,False
gaia-53047ada8ae0c231,328,mobservice2,login failure,WARNING,1625179288870,1625179299870,11.0,True,False
gaia-db607a725c8b4981,329,mobservice2,login failure,WARNING,1625179300745,1625179311745,11.0,True,False
gaia-a0d75956d1aa3982,330,mobservice2,login failure,WARNING,1625180011673,1625180022673,11.0,True,False
gaia-2e818ac57f10c1ff,331,mobservice2,login failure,WARNING,1625180231064,1625180242064,11.0,True,False
gaia-f0023f24c6b56100,332,mobservice2,login failure,WARNING,1625180687756,1625180698756,11.0,True,False
gaia-a195eda5e88401a8,333,mobservice2,login failure,WARNING,1625180803736,1625180814736,11.0,True,False
gaia-495dceddbdd0edac,334,mobservice2,login failure,WARNING,1625181169430,1625181180430,11.0,True,False
gaia-e2b1e1dddd1a2788,335,mobservice2,login failure,WARNING,1625181622859,1625181633859,11.0,True,False
gaia-0ce33de7696fa0e1,336,mobservice2,login failure,WARNING,1625181935999,1625181946999,11.0,True,False
gaia-85afa8d41a1d7432,337,mobservice2,login failure,WARNING,1625182124142,1625182135142,11.0,True,False
gaia-520b474e51095620,338,mobservice2,login failure,WARNING,1625182478762,1625182489762,11.0,True,False
gaia-ba29525cd7e32019,339,mobservice2,login failure,WARNING,1625182480543,1625182491543,11.0,True,False
gaia-cab73ea4d8161cd7,340,mobservice2,login failure,WARNING,1625182512414,1625182523414,11.0,True,False
gaia-ac748aea91ba8356,341,mobservice2,login failure,WARNING,1625182739115,1625182750115,11.0,True,False
gaia-8cdeba4d8f6dd606,342,mobservice2,login failure,WARNING,1625182774533,1625182785533,11.0,True,False
gaia-6ea41cfe94b4a0fa,343,mobservice2,login failure,WARNING,1625183255973,1625183266973,11.0,True,False
gaia-79055ca1d55f8fca,344,mobservice2,login failure,WARNING,1625183450932,1625183461932,11.0,True,False
gaia-f647a63a2e1d414e,345,mobservice2,login failure,WARNING,1625184084516,1625184095516,11.0,True,False
gaia-e6b6d8f7a081201a,346,mobservice2,login failure,WARNING,1625184854416,1625184865416,11.0,True,False
gaia-50e9c9f78d4c9f1d,347,mobservice2,login failure,WARNING,1625185203649,1625185214649,11.0,True,False
gaia-0cdab50fca4deb37,348,mobservice2,login failure,WARNING,1625185209925,1625185220925,11.0,True,False
gaia-3f372ca34d431ee9,349,mobservice2,login failure,WARNING,1625185717557,1625185728557,11.0,True,False
gaia-b5de6f4e8277bbe4,350,mobservice2,login failure,WARNING,1625185946904,1625185957904,11.0,True,False
gaia-8bee5ad584823635,351,mobservice2,login failure,WARNING,1625186192896,1625186203896,11.0,True,False
gaia-e6b51febb566ffc2,352,mobservice2,login failure,WARNING,1625186884367,1625186895367,11.0,True,False
gaia-9c490627d5b8c713,353,mobservice2,login failure,WARNING,1625187228008,1625187239008,11.0,True,False
gaia-8d95c23d42455b49,354,mobservice2,login failure,WARNING,1625187620805,1625187631805,11.0,True,False
gaia-97bb79c4b657de33,355,mobservice2,login failure,WARNING,1625187899712,1625187910712,11.0,True,False
gaia-b124bd5909e436df,356,mobservice2,login failure,WARNING,1625187970952,1625187981952,11.0,True,False
gaia-012edba235611af4,357,mobservice2,login failure,WARNING,1625188463462,1625188474462,11.0,True,False
gaia-4e6d8db3c5a7bd86,358,mobservice2,login failure,WARNING,1625189038113,1625189049113,11.0,True,False
gaia-cb22df4bfab7bb90,359,mobservice2,login failure,WARNING,1625190480207,1625190491207,11.0,True,False
gaia-5f3e3217c72dabb7,360,mobservice2,login failure,WARNING,1625190555540,1625190566540,11.0,True,False
gaia-8ea91876f5e49a05,361,mobservice2,login failure,WARNING,1625190586590,1625190597590,11.0,True,False
gaia-4ec09a9a1f9aee28,362,mobservice2,login failure,WARNING,1625191007908,1625191018908,11.0,True,False
gaia-a78528288f702d91,363,mobservice2,login failure,WARNING,1625191864259,1625191875259,11.0,True,False
gaia-4dab47e753bee908,364,mobservice2,login failure,WARNING,1625191923201,1625191934201,11.0,True,False
gaia-6ab8ac6d0c210ca4,365,mobservice2,login failure,WARNING,1625192256201,1625192267201,11.0,True,False
gaia-6eddec0d40c0bc5b,366,mobservice2,login failure,WARNING,1625192269456,1625192280456,11.0,True,False
gaia-1f1bebf63c6e5fc7,367,mobservice2,login failure,WARNING,1625192592954,1625192603954,11.0,True,False
gaia-4c5648019200fc20,368,mobservice2,login failure,WARNING,1625192649642,1625192660642,11.0,True,False
gaia-866aa5d547786121,369,mobservice2,login failure,WARNING,1625193141036,1625193152036,11.0,True,False
gaia-572698351f59f472,370,mobservice2,login failure,WARNING,1625193775604,1625193786604,11.0,True,False
gaia-86221d426de90b07,371,mobservice2,login failure,WARNING,1625194328354,1625194339354,11.0,True,False
gaia-556e8e369ed0d043,372,mobservice2,login failure,WARNING,1625194435853,1625194446853,11.0,True,False
gaia-81fa50a050bcc2cd,373,mobservice2,login failure,WARNING,1625194627038,1625194638038,11.0,True,False
gaia-47ef6b03d2a41362,374,mobservice2,login failure,WARNING,1625195364161,1625195375161,11.0,True,False
gaia-f53a0e555c53a470,375,mobservice2,login failure,WARNING,1625195850554,1625195861554,11.0,True,False
gaia-1c66c4457fa42f2f,376,mobservice2,login failure,WARNING,1625196475248,1625196486248,11.0,True,False
gaia-e46bca9474d0c883,377,mobservice2,login failure,WARNING,1625196656055,1625196667055,11.0,True,False
gaia-e24eee0e5005dbaa,378,mobservice2,login failure,WARNING,1625197326887,1625197337887,11.0,True,False
gaia-ca0bedc01944e729,379,mobservice2,login failure,WARNING,1625197917494,1625197928494,11.0,True,False
gaia-84c366b7357ffe84,380,mobservice2,login failure,WARNING,1625198011422,1625198022422,11.0,True,False
gaia-fadc8eda9606d2e5,381,mobservice2,login failure,WARNING,1625198780171,1625198791171,11.0,True,False
gaia-abfd205dfdf83da8,382,mobservice2,login failure,WARNING,1625199017917,1625199028917,11.0,True,False
gaia-1b1883e5a23d8fff,383,mobservice2,login failure,WARNING,1625199222758,1625199233758,11.0,True,False
gaia-e99868473b61e746,384,mobservice2,login failure,WARNING,1625199267630,1625199278630,11.0,True,False
gaia-977d92f8ba499138,385,mobservice2,login failure,WARNING,1625199942738,1625199953738,11.0,True,False
gaia-614eea8e8f22cae4,386,mobservice2,login failure,WARNING,1625200437322,1625200448322,11.0,True,False
gaia-72730f5671effdd3,387,mobservice2,login failure,WARNING,1625200462736,1625200473736,11.0,True,False
gaia-45ccbf2c49112afc,388,mobservice2,login failure,WARNING,1625200734957,1625200745957,11.0,True,False
gaia-03d2da38988bb333,389,mobservice2,login failure,WARNING,1625200763475,1625200774475,11.0,True,False
gaia-efe8a04ac4710728,390,mobservice2,login failure,WARNING,1625200850735,1625200861735,11.0,True,False
gaia-5902ef4b147b8c62,391,mobservice2,login failure,WARNING,1625200878057,1625200889057,11.0,True,False
gaia-6544ff5af3bb6243,392,mobservice2,login failure,WARNING,1625201118716,1625201129716,11.0,True,False
gaia-ff2a7df401696127,393,mobservice2,login failure,WARNING,1625201253267,1625201264267,11.0,True,False
gaia-07dc29cc6bdc4b29,394,mobservice2,login failure,WARNING,1625201895773,1625201906773,11.0,True,False
gaia-a28755e6c1fc5942,395,mobservice2,login failure,WARNING,1625201990269,1625202001269,11.0,True,False
gaia-179d1690e867af6f,396,mobservice2,login failure,WARNING,1625202102783,1625202113783,11.0,True,False
gaia-9cafc75c4aba6204,397,mobservice2,login failure,WARNING,1625202285831,1625202296831,11.0,True,False
gaia-be3a048de47d877b,398,mobservice2,login failure,WARNING,1625202692308,1625202703308,11.0,True,False
gaia-91b7f061b51d0785,399,mobservice2,login failure,WARNING,1625202884436,1625202895436,11.0,True,False
gaia-fcb0eb67b43a8f7e,400,mobservice2,login failure,WARNING,1625202951107,1625202962107,11.0,True,False
gaia-1a17eefd8bfa364f,401,mobservice2,login failure,WARNING,1625202976341,1625202987341,11.0,True,False
gaia-f3ea1ff74eaadb16,402,mobservice2,login failure,WARNING,1625204184878,1625204195878,11.0,True,False
gaia-cb3310a33853bc97,403,mobservice2,login failure,WARNING,1625204212107,1625204223107,11.0,True,False
gaia-bde4b91e932f63f4,404,mobservice2,login failure,WARNING,1625204877624,1625204888624,11.0,True,False
gaia-6138785e2948df68,405,mobservice2,login failure,WARNING,1625204889077,1625204900077,11.0,True,False
gaia-86b6571a7d9684dd,406,mobservice2,login failure,WARNING,1625205734276,1625205745276,11.0,True,False
gaia-6bc0c77b94de991b,407,mobservice2,login failure,WARNING,1625206042171,1625206053171,11.0,True,False
gaia-2ea65075297a46d5,408,mobservice2,login failure,WARNING,1625206804809,1625206815809,11.0,True,False
gaia-f79f652b25ad4e39,409,mobservice2,login failure,WARNING,1625206872774,1625206883774,11.0,True,False
gaia-b07848bb959434c4,410,mobservice2,memory_anomalies,WARNING,1625206420549,1625207020549,600.0,True,False
gaia-2c012b6340a49fdc,411,mobservice2,login failure,WARNING,1625207571148,1625207582148,11.0,True,False
gaia-b4cc758d68ac9d6b,412,mobservice2,login failure,WARNING,1625208114781,1625208125781,11.0,True,False
gaia-69c980f893170602,413,mobservice2,login failure,WARNING,1625208270961,1625208281961,11.0,True,False
gaia-c4c89cf05ff7fa06,414,mobservice2,login failure,WARNING,1625208469758,1625208480758,11.0,True,False
gaia-9f22c2b3abc149e4,415,mobservice2,login failure,WARNING,1625208506462,1625208517462,11.0,True,False
gaia-5995918b24f5ba62,416,mobservice2,login failure,WARNING,1625208861432,1625208872432,11.0,True,False
gaia-b9f237cbdbe45c4e,417,mobservice2,login failure,WARNING,1625209248528,1625209259528,11.0,True,False
gaia-f6354ded73316051,418,mobservice2,login failure,WARNING,1625209252873,1625209263873,11.0,True,False
gaia-bc1d14cbe997b251,419,mobservice2,login failure,WARNING,1625209487273,1625209498273,11.0,True,False
gaia-f133c842e9037838,420,mobservice2,memory_anomalies,WARNING,1625210639694,1625211239694,600.0,True,False
gaia-861d74c90d97e091,421,mobservice2,login failure,WARNING,1625211377280,1625211388280,11.0,True,False
gaia-3e7666a185570d1b,422,mobservice2,login failure,WARNING,1625211746837,1625211757837,11.0,True,False
gaia-89fa09c9cfc8c0d7,423,mobservice2,login failure,WARNING,1625212111485,1625212122485,11.0,True,False
gaia-133547970fe8f29c,424,mobservice2,login failure,WARNING,1625212228289,1625212239289,11.0,True,False
gaia-2e4834e80551399c,425,mobservice2,login failure,WARNING,1625212403655,1625212414655,11.0,True,False
gaia-8018ae1db76ee0e3,426,mobservice2,login failure,WARNING,1625212556102,1625212567102,11.0,True,False
gaia-e428e8af68ff11a7,427,mobservice2,login failure,WARNING,1625212666931,1625212677931,11.0,True,False
gaia-20a51ccb65cc7411,428,mobservice2,login failure,WARNING,1625212750492,1625212761492,11.0,True,False
gaia-70f14d723dc913e0,429,mobservice2,login failure,WARNING,1625212830160,1625212841160,11.0,True,False
gaia-a34522ff6025c4b6,430,mobservice2,login failure,WARNING,1625212952770,1625212963770,11.0,True,False
gaia-4210ed5055e92d47,431,mobservice2,login failure,WARNING,1625213003568,1625213014568,11.0,True,False
gaia-9b8f722821710ac8,432,mobservice2,login failure,WARNING,1625213907488,1625213918488,11.0,True,False
gaia-061874e953ef73cf,433,mobservice2,login failure,WARNING,1625214046845,1625214057845,11.0,True,False
gaia-0a239912672d946e,434,mobservice2,login failure,WARNING,1625214066384,1625214077384,11.0,True,False
gaia-1ac6304647c8dc2f,435,mobservice2,login failure,WARNING,1625214154812,1625214165812,11.0,True,False
gaia-d88c7654c233a0be,436,mobservice2,login failure,WARNING,1625214487225,1625214498225,11.0,True,False
gaia-c3c37499e8173389,437,mobservice2,login failure,WARNING,1625214900940,1625214911940,11.0,True,False
gaia-41e42247a50cc96d,438,mobservice2,login failure,WARNING,1625215202818,1625215213818,11.0,True,False
gaia-08b3ffc8b05360ac,439,mobservice2,login failure,WARNING,1625215673610,1625215684610,11.0,True,False
gaia-8c25d8f0bb7e8076,440,mobservice2,login failure,WARNING,1625216041810,1625216052810,11.0,True,False
gaia-f84f031e94d14d40,441,mobservice2,login failure,WARNING,1625216466145,1625216477145,11.0,True,False
gaia-3ccf17cc1ddbc41c,442,mobservice2,login failure,WARNING,1625217566449,1625217577449,11.0,True,False
gaia-fca9d3251cf9c5b9,443,mobservice2,login failure,WARNING,1625218498180,1625218509180,11.0,True,False
gaia-5e74d77001ce5884,444,mobservice2,login failure,WARNING,1625218922321,1625218933321,11.0,True,False
gaia-f494e2a6599b0fc9,445,mobservice2,login failure,WARNING,1625219142756,1625219153756,11.0,True,False
gaia-1171fc11af2e6f5b,446,mobservice2,login failure,WARNING,1625219531440,1625219542440,11.0,True,False
gaia-33dacc794809265d,447,mobservice2,login failure,WARNING,1625220045975,1625220056975,11.0,True,False
gaia-b4d5a09c57149054,448,mobservice2,login failure,WARNING,1625220072929,1625220083929,11.0,True,False
