case_id,source_index,fault_type,labelled_service,service,level,start_ms,end_ms,duration_seconds,taxonomy_version,detector_domain,split,purge_reason
gaia-v3-00278,278,login_failure,mobservice2,mobservice2,WARNING,1625165196149,1625165207149,11.0,gaia-v3-20260913,True,train,
gaia-v3-00547,547,login_failure,mobservice1,mobservice1,WARNING,1625165240438,1625165251438,11.0,gaia-v3-20260913,True,train,
gaia-v3-00279,279,login_failure,mobservice2,mobservice2,WARNING,1625165353386,1625165364386,11.0,gaia-v3-20260913,True,train,
gaia-v3-00280,280,login_failure,mobservice2,mobservice2,WARNING,1625165546415,1625165557415,11.0,gaia-v3-20260913,True,train,
gaia-v3-00548,548,login_failure,mobservice1,mobservice1,WARNING,1625165574268,1625165585268,11.0,gaia-v3-20260913,True,train,
gaia-v3-00281,281,login_failure,mobservice2,mobservice2,WARNING,1625165607135,1625165618135,11.0,gaia-v3-20260913,True,train,
gaia-v3-00549,549,login_failure,mobservice1,mobservice1,WARNING,1625165866463,1625165877463,11.0,gaia-v3-20260913,True,train,
gaia-v3-00282,282,login_failure,mobservice2,mobservice2,WARNING,1625165902461,1625165913461,11.0,gaia-v3-20260913,True,train,
gaia-v3-00550,550,login_failure,mobservice1,mobservice1,WARNING,1625166009617,1625166020617,11.0,gaia-v3-20260913,True,train,
gaia-v3-00283,283,login_failure,mobservice2,mobservice2,WARNING,1625166201379,1625166212379,11.0,gaia-v3-20260913,True,train,
gaia-v3-00551,551,login_failure,mobservice1,mobservice1,WARNING,1625166226269,1625166237269,11.0,gaia-v3-20260913,True,train,
gaia-v3-00284,284,login_failure,mobservice2,mobservice2,WARNING,1625166471899,1625166482899,11.0,gaia-v3-20260913,True,train,
gaia-v3-00552,552,login_failure,mobservice1,mobservice1,WARNING,1625166549657,1625166560657,11.0,gaia-v3-20260913,True,train,
gaia-v3-00553,553,login_failure,mobservice1,mobservice1,WARNING,1625166740950,1625166751950,11.0,gaia-v3-20260913,True,train,
gaia-v3-00285,285,login_failure,mobservice2,mobservice2,WARNING,1625166759827,1625166770827,11.0,gaia-v3-20260913,True,train,
gaia-v3-00286,286,login_failure,mobservice2,mobservice2,WARNING,1625166776850,1625166787850,11.0,gaia-v3-20260913,True,train,
gaia-v3-00287,287,login_failure,mobservice2,mobservice2,WARNING,1625166959301,1625166970301,11.0,gaia-v3-20260913,True,train,
gaia-v3-00554,554,login_failure,mobservice1,mobservice1,WARNING,1625167306616,1625167317616,11.0,gaia-v3-20260913,True,train,
gaia-v3-00556,556,memory_anomalies,mobservice1,mobservice1,WARNING,1625167666547,1625168266547,600.0,gaia-v3-20260913,True,train,
gaia-v3-00288,288,login_failure,mobservice2,mobservice2,WARNING,1625167977957,1625167988957,11.0,gaia-v3-20260913,True,train,
gaia-v3-00555,555,login_failure,mobservice1,mobservice1,WARNING,1625168230364,1625168241364,11.0,gaia-v3-20260913,True,train,
gaia-v3-00557,557,login_failure,mobservice1,mobservice1,WARNING,1625168411759,1625168422759,11.0,gaia-v3-20260913,True,train,
gaia-v3-00292,292,login_failure,mobservice2,mobservice2,WARNING,1625168590576,1625168601576,11.0,gaia-v3-20260913,True,train,
gaia-v3-00561,561,login_failure,mobservice1,mobservice1,WARNING,1625168611489,1625168622489,11.0,gaia-v3-20260913,True,train,
gaia-v3-00293,293,login_failure,mobservice2,mobservice2,WARNING,1625168853531,1625168864531,11.0,gaia-v3-20260913,True,train,
gaia-v3-00562,562,login_failure,mobservice1,mobservice1,WARNING,1625168874249,1625168885249,11.0,gaia-v3-20260913,True,train,
gaia-v3-00294,294,login_failure,mobservice2,mobservice2,WARNING,1625169021059,1625169032059,11.0,gaia-v3-20260913,True,train,
gaia-v3-00295,295,login_failure,mobservice2,mobservice2,WARNING,1625169080082,1625169091082,11.0,gaia-v3-20260913,True,train,
gaia-v3-00563,563,login_failure,mobservice1,mobservice1,WARNING,1625169376163,1625169387163,11.0,gaia-v3-20260913,True,train,
gaia-v3-00564,564,login_failure,mobservice1,mobservice1,WARNING,1625169524087,1625169535087,11.0,gaia-v3-20260913,True,train,
gaia-v3-00296,296,login_failure,mobservice2,mobservice2,WARNING,1625169761122,1625169772122,11.0,gaia-v3-20260913,True,train,
gaia-v3-00297,297,login_failure,mobservice2,mobservice2,WARNING,1625169793839,1625169804839,11.0,gaia-v3-20260913,True,train,
gaia-v3-00298,298,login_failure,mobservice2,mobservice2,WARNING,1625169933462,1625169944462,11.0,gaia-v3-20260913,True,train,
gaia-v3-00565,565,login_failure,mobservice1,mobservice1,WARNING,1625170004665,1625170015665,11.0,gaia-v3-20260913,True,train,
gaia-v3-00566,566,login_failure,mobservice1,mobservice1,WARNING,1625170017264,1625170028264,11.0,gaia-v3-20260913,True,train,
gaia-v3-00567,567,login_failure,mobservice1,mobservice1,WARNING,1625170040212,1625170051212,11.0,gaia-v3-20260913,True,train,
gaia-v3-00568,568,login_failure,mobservice1,mobservice1,WARNING,1625170102980,1625170113980,11.0,gaia-v3-20260913,True,train,
gaia-v3-00299,299,login_failure,mobservice2,mobservice2,WARNING,1625170118835,1625170129835,11.0,gaia-v3-20260913,True,train,
gaia-v3-00300,300,login_failure,mobservice2,mobservice2,WARNING,1625170166214,1625170177214,11.0,gaia-v3-20260913,True,train,
gaia-v3-00569,569,login_failure,mobservice1,mobservice1,WARNING,1625170260456,1625170271456,11.0,gaia-v3-20260913,True,train,
gaia-v3-00301,301,login_failure,mobservice2,mobservice2,WARNING,1625170372582,1625170383582,11.0,gaia-v3-20260913,True,train,
gaia-v3-00302,302,login_failure,mobservice2,mobservice2,WARNING,1625170466298,1625170477298,11.0,gaia-v3-20260913,True,train,
gaia-v3-00570,570,login_failure,mobservice1,mobservice1,WARNING,1625170563771,1625170574771,11.0,gaia-v3-20260913,True,train,
gaia-v3-00303,303,memory_anomalies,mobservice2,mobservice2,WARNING,1625170643358,1625171243358,600.0,gaia-v3-20260913,True,train,
gaia-v3-00571,571,login_failure,mobservice1,mobservice1,WARNING,1625171327408,1625171338408,11.0,gaia-v3-20260913,True,train,
gaia-v3-00304,304,login_failure,mobservice2,mobservice2,WARNING,1625171890335,1625171901335,11.0,gaia-v3-20260913,True,train,
gaia-v3-00305,305,login_failure,mobservice2,mobservice2,WARNING,1625172034759,1625172045759,11.0,gaia-v3-20260913,True,train,
gaia-v3-00572,572,login_failure,mobservice1,mobservice1,WARNING,1625172287886,1625172298886,11.0,gaia-v3-20260913,True,train,
gaia-v3-00573,573,login_failure,mobservice1,mobservice1,WARNING,1625172453376,1625172464376,11.0,gaia-v3-20260913,True,train,
gaia-v3-00306,306,login_failure,mobservice2,mobservice2,WARNING,1625172594879,1625172605879,11.0,gaia-v3-20260913,True,train,
gaia-v3-00307,307,login_failure,mobservice2,mobservice2,WARNING,1625172621681,1625172632681,11.0,gaia-v3-20260913,True,train,
gaia-v3-00308,308,login_failure,mobservice2,mobservice2,WARNING,1625172682875,1625172693875,11.0,gaia-v3-20260913,True,train,
gaia-v3-00309,309,login_failure,mobservice2,mobservice2,WARNING,1625172746960,1625172757960,11.0,gaia-v3-20260913,True,train,
gaia-v3-00574,574,login_failure,mobservice1,mobservice1,WARNING,1625172766030,1625172777030,11.0,gaia-v3-20260913,True,train,
gaia-v3-00310,310,login_failure,mobservice2,mobservice2,WARNING,1625173184271,1625173195271,11.0,gaia-v3-20260913,True,train,
gaia-v3-00311,311,login_failure,mobservice2,mobservice2,WARNING,1625173432400,1625173443400,11.0,gaia-v3-20260913,True,train,
gaia-v3-00575,575,login_failure,mobservice1,mobservice1,WARNING,1625173531088,1625173542088,11.0,gaia-v3-20260913,True,train,
gaia-v3-00576,576,login_failure,mobservice1,mobservice1,WARNING,1625173563410,1625173574410,11.0,gaia-v3-20260913,True,train,
gaia-v3-00312,312,login_failure,mobservice2,mobservice2,WARNING,1625173603710,1625173614710,11.0,gaia-v3-20260913,True,train,
gaia-v3-00313,313,login_failure,mobservice2,mobservice2,WARNING,1625173612239,1625173623239,11.0,gaia-v3-20260913,True,train,
gaia-v3-00577,577,login_failure,mobservice1,mobservice1,WARNING,1625174019544,1625174030544,11.0,gaia-v3-20260913,True,train,
gaia-v3-00578,578,login_failure,mobservice1,mobservice1,WARNING,1625174045889,1625174056889,11.0,gaia-v3-20260913,True,train,
gaia-v3-00314,314,login_failure,mobservice2,mobservice2,WARNING,1625174119147,1625174130147,11.0,gaia-v3-20260913,True,train,
gaia-v3-00579,579,login_failure,mobservice1,mobservice1,WARNING,1625174275896,1625174286896,11.0,gaia-v3-20260913,True,train,
gaia-v3-00315,315,login_failure,mobservice2,mobservice2,WARNING,1625174375831,1625174386831,11.0,gaia-v3-20260913,True,train,
gaia-v3-00316,316,login_failure,mobservice2,mobservice2,WARNING,1625174408855,1625174419855,11.0,gaia-v3-20260913,True,train,
gaia-v3-00818,818,memory_anomalies,logservice2,logservice2,WARNING,1625174603249,1625175203249,600.0,gaia-v3-20260913,True,train,
gaia-v3-00580,580,login_failure,mobservice1,mobservice1,WARNING,1625174716791,1625174727791,11.0,gaia-v3-20260913,True,train,
gaia-v3-00581,581,login_failure,mobservice1,mobservice1,WARNING,1625174838180,1625174849180,11.0,gaia-v3-20260913,True,train,
gaia-v3-00317,317,login_failure,mobservice2,mobservice2,WARNING,1625174901186,1625174912186,11.0,gaia-v3-20260913,True,train,
gaia-v3-00318,318,login_failure,mobservice2,mobservice2,WARNING,1625175111432,1625175122432,11.0,gaia-v3-20260913,True,train,
gaia-v3-00582,582,login_failure,mobservice1,mobservice1,WARNING,1625175120204,1625175131204,11.0,gaia-v3-20260913,True,train,
gaia-v3-00583,583,login_failure,mobservice1,mobservice1,WARNING,1625175249352,1625175260352,11.0,gaia-v3-20260913,True,train,
gaia-v3-00319,319,login_failure,mobservice2,mobservice2,WARNING,1625175509630,1625175520630,11.0,gaia-v3-20260913,True,train,
gaia-v3-00584,584,login_failure,mobservice1,mobservice1,WARNING,1625175669440,1625175680440,11.0,gaia-v3-20260913,True,train,
gaia-v3-00323,323,memory_anomalies,mobservice2,mobservice2,WARNING,1625175692143,1625176292143,600.0,gaia-v3-20260913,True,train,
gaia-v3-00320,320,login_failure,mobservice2,mobservice2,WARNING,1625176025291,1625176036291,11.0,gaia-v3-20260913,True,train,
gaia-v3-00321,321,login_failure,mobservice2,mobservice2,WARNING,1625176131079,1625176142079,11.0,gaia-v3-20260913,True,train,
gaia-v3-00322,322,login_failure,mobservice2,mobservice2,WARNING,1625176242709,1625176253709,11.0,gaia-v3-20260913,True,train,
gaia-v3-00324,324,login_failure,mobservice2,mobservice2,WARNING,1625176297101,1625176308101,11.0,gaia-v3-20260913,True,train,
gaia-v3-00325,325,login_failure,mobservice2,mobservice2,WARNING,1625176318872,1625176329872,11.0,gaia-v3-20260913,True,train,
gaia-v3-00585,585,login_failure,mobservice1,mobservice1,WARNING,1625176333502,1625176344502,11.0,gaia-v3-20260913,True,train,
gaia-v3-00586,586,login_failure,mobservice1,mobservice1,WARNING,1625176343502,1625176354502,11.0,gaia-v3-20260913,True,train,
gaia-v3-00587,587,login_failure,mobservice1,mobservice1,WARNING,1625176447034,1625176458034,11.0,gaia-v3-20260913,True,train,
gaia-v3-00588,588,login_failure,mobservice1,mobservice1,WARNING,1625176573806,1625176584806,11.0,gaia-v3-20260913,True,train,
gaia-v3-00589,589,login_failure,mobservice1,mobservice1,WARNING,1625176773928,1625176784928,11.0,gaia-v3-20260913,True,train,
gaia-v3-00590,590,login_failure,mobservice1,mobservice1,WARNING,1625177181061,1625177192061,11.0,gaia-v3-20260913,True,train,
gaia-v3-00591,591,login_failure,mobservice1,mobservice1,WARNING,1625177420335,1625177431335,11.0,gaia-v3-20260913,True,train,
gaia-v3-00592,592,login_failure,mobservice1,mobservice1,WARNING,1625177563640,1625177574640,11.0,gaia-v3-20260913,True,train,
gaia-v3-00593,593,login_failure,mobservice1,mobservice1,WARNING,1625177725412,1625177736412,11.0,gaia-v3-20260913,True,train,
gaia-v3-00326,326,login_failure,mobservice2,mobservice2,WARNING,1625177887366,1625177898366,11.0,gaia-v3-20260913,True,train,
gaia-v3-00594,594,login_failure,mobservice1,mobservice1,WARNING,1625177969672,1625177980672,11.0,gaia-v3-20260913,True,train,
gaia-v3-00595,595,login_failure,mobservice1,mobservice1,WARNING,1625178195667,1625178206667,11.0,gaia-v3-20260913,True,train,
gaia-v3-00813,813,memory_anomalies,logservice1,logservice1,WARNING,1625178350828,1625178950828,600.0,gaia-v3-20260913,True,train,
gaia-v3-00596,596,login_failure,mobservice1,mobservice1,WARNING,1625178585624,1625178596624,11.0,gaia-v3-20260913,True,train,
gaia-v3-00327,327,login_failure,mobservice2,mobservice2,WARNING,1625178642358,1625178653358,11.0,gaia-v3-20260913,True,train,
gaia-v3-00597,597,login_failure,mobservice1,mobservice1,WARNING,1625178656144,1625178667144,11.0,gaia-v3-20260913,True,train,
gaia-v3-00598,598,login_failure,mobservice1,mobservice1,WARNING,1625178699003,1625178710003,11.0,gaia-v3-20260913,True,train,
gaia-v3-00599,599,login_failure,mobservice1,mobservice1,WARNING,1625178948314,1625178959314,11.0,gaia-v3-20260913,True,train,
gaia-v3-00328,328,login_failure,mobservice2,mobservice2,WARNING,1625179288870,1625179299870,11.0,gaia-v3-20260913,True,train,
gaia-v3-00329,329,login_failure,mobservice2,mobservice2,WARNING,1625179300745,1625179311745,11.0,gaia-v3-20260913,True,train,
gaia-v3-00600,600,login_failure,mobservice1,mobservice1,WARNING,1625179518771,1625179529771,11.0,gaia-v3-20260913,True,train,
gaia-v3-00601,601,login_failure,mobservice1,mobservice1,WARNING,1625179606235,1625179617235,11.0,gaia-v3-20260913,True,train,
gaia-v3-00602,602,login_failure,mobservice1,mobservice1,WARNING,1625179890368,1625179901368,11.0,gaia-v3-20260913,True,train,
gaia-v3-00330,330,login_failure,mobservice2,mobservice2,WARNING,1625180011673,1625180022673,11.0,gaia-v3-20260913,True,train,
gaia-v3-00603,603,login_failure,mobservice1,mobservice1,WARNING,1625180219812,1625180230812,11.0,gaia-v3-20260913,True,train,
gaia-v3-00331,331,login_failure,mobservice2,mobservice2,WARNING,1625180231064,1625180242064,11.0,gaia-v3-20260913,True,train,
gaia-v3-00604,604,login_failure,mobservice1,mobservice1,WARNING,1625180253083,1625180264083,11.0,gaia-v3-20260913,True,train,
gaia-v3-00332,332,login_failure,mobservice2,mobservice2,WARNING,1625180687756,1625180698756,11.0,gaia-v3-20260913,True,train,
gaia-v3-00333,333,login_failure,mobservice2,mobservice2,WARNING,1625180803736,1625180814736,11.0,gaia-v3-20260913,True,train,
gaia-v3-00605,605,login_failure,mobservice1,mobservice1,WARNING,1625180863810,1625180874810,11.0,gaia-v3-20260913,True,train,
gaia-v3-00606,606,login_failure,mobservice1,mobservice1,WARNING,1625180885508,1625180896508,11.0,gaia-v3-20260913,True,train,
gaia-v3-00607,607,login_failure,mobservice1,mobservice1,WARNING,1625181031588,1625181042588,11.0,gaia-v3-20260913,True,train,
gaia-v3-00334,334,login_failure,mobservice2,mobservice2,WARNING,1625181169430,1625181180430,11.0,gaia-v3-20260913,True,train,
gaia-v3-00608,608,login_failure,mobservice1,mobservice1,WARNING,1625181287488,1625181298488,11.0,gaia-v3-20260913,True,train,
gaia-v3-00609,609,login_failure,mobservice1,mobservice1,WARNING,1625181334555,1625181345555,11.0,gaia-v3-20260913,True,train,
gaia-v3-00335,335,login_failure,mobservice2,mobservice2,WARNING,1625181622859,1625181633859,11.0,gaia-v3-20260913,True,train,
gaia-v3-00610,610,login_failure,mobservice1,mobservice1,WARNING,1625181650693,1625181661693,11.0,gaia-v3-20260913,True,train,
gaia-v3-00336,336,login_failure,mobservice2,mobservice2,WARNING,1625181935999,1625181946999,11.0,gaia-v3-20260913,True,train,
gaia-v3-00337,337,login_failure,mobservice2,mobservice2,WARNING,1625182124142,1625182135142,11.0,gaia-v3-20260913,True,train,
gaia-v3-00611,611,login_failure,mobservice1,mobservice1,WARNING,1625182157431,1625182168431,11.0,gaia-v3-20260913,True,train,
gaia-v3-00612,612,login_failure,mobservice1,mobservice1,WARNING,1625182243451,1625182254451,11.0,gaia-v3-20260913,True,train,
gaia-v3-00613,613,login_failure,mobservice1,mobservice1,WARNING,1625182259004,1625182270004,11.0,gaia-v3-20260913,True,train,
gaia-v3-00614,614,login_failure,mobservice1,mobservice1,WARNING,1625182272089,1625182283089,11.0,gaia-v3-20260913,True,train,
gaia-v3-00615,615,login_failure,mobservice1,mobservice1,WARNING,1625182322372,1625182333372,11.0,gaia-v3-20260913,True,train,
gaia-v3-00616,616,login_failure,mobservice1,mobservice1,WARNING,1625182351318,1625182362318,11.0,gaia-v3-20260913,True,train,
gaia-v3-00617,617,login_failure,mobservice1,mobservice1,WARNING,1625182394544,1625182405544,11.0,gaia-v3-20260913,True,train,
gaia-v3-00338,338,login_failure,mobservice2,mobservice2,WARNING,1625182478762,1625182489762,11.0,gaia-v3-20260913,True,train,
gaia-v3-00339,339,login_failure,mobservice2,mobservice2,WARNING,1625182480543,1625182491543,11.0,gaia-v3-20260913,True,train,
gaia-v3-00340,340,login_failure,mobservice2,mobservice2,WARNING,1625182512414,1625182523414,11.0,gaia-v3-20260913,True,train,
gaia-v3-00341,341,login_failure,mobservice2,mobservice2,WARNING,1625182739115,1625182750115,11.0,gaia-v3-20260913,True,train,
gaia-v3-00342,342,login_failure,mobservice2,mobservice2,WARNING,1625182774533,1625182785533,11.0,gaia-v3-20260913,True,train,
gaia-v3-00618,618,login_failure,mobservice1,mobservice1,WARNING,1625182908702,1625182919702,11.0,gaia-v3-20260913,True,train,
gaia-v3-00240,240,memory_anomalies,webservice2,webservice2,WARNING,1625182911592,1625183511592,600.0,gaia-v3-20260913,True,train,
gaia-v3-00343,343,login_failure,mobservice2,mobservice2,WARNING,1625183255973,1625183266973,11.0,gaia-v3-20260913,True,train,
gaia-v3-00619,619,login_failure,mobservice1,mobservice1,WARNING,1625183410326,1625183421326,11.0,gaia-v3-20260913,True,train,
gaia-v3-00344,344,login_failure,mobservice2,mobservice2,WARNING,1625183450932,1625183461932,11.0,gaia-v3-20260913,True,train,
gaia-v3-00620,620,login_failure,mobservice1,mobservice1,WARNING,1625183485117,1625183496117,11.0,gaia-v3-20260913,True,train,
gaia-v3-00345,345,login_failure,mobservice2,mobservice2,WARNING,1625184084516,1625184095516,11.0,gaia-v3-20260913,True,train,
gaia-v3-00621,621,login_failure,mobservice1,mobservice1,WARNING,1625184696387,1625184707387,11.0,gaia-v3-20260913,True,train,
gaia-v3-00622,622,login_failure,mobservice1,mobservice1,WARNING,1625184707749,1625184718749,11.0,gaia-v3-20260913,True,train,
gaia-v3-00623,623,login_failure,mobservice1,mobservice1,WARNING,1625184806037,1625184817037,11.0,gaia-v3-20260913,True,train,
gaia-v3-00346,346,login_failure,mobservice2,mobservice2,WARNING,1625184854416,1625184865416,11.0,gaia-v3-20260913,True,train,
gaia-v3-00624,624,login_failure,mobservice1,mobservice1,WARNING,1625184995276,1625185006276,11.0,gaia-v3-20260913,True,train,
gaia-v3-00347,347,login_failure,mobservice2,mobservice2,WARNING,1625185203649,1625185214649,11.0,gaia-v3-20260913,True,train,
gaia-v3-00348,348,login_failure,mobservice2,mobservice2,WARNING,1625185209925,1625185220925,11.0,gaia-v3-20260913,True,train,
gaia-v3-00625,625,login_failure,mobservice1,mobservice1,WARNING,1625185292911,1625185303911,11.0,gaia-v3-20260913,True,train,
